pair_id,url1_lang,google_lang1,url2_lang,google_lang2,title1,title2,translated1,translated2
1483804277_1484151691,en,en,en,en,"‘We Stay Far Away from Politics, Follow Govt's Directions’",Armed forces stay away from politics: CDS Gen Bipin Rawat,"‘We Stay Far Away from Politics, Follow Govt's Directions’",Armed forces stay away from politics: CDS Gen Bipin Rawat
1484037165_1484245751,en,en,en,en,Wednesday’s Time Schedule,Where To Watch Four College Football Bowl Games Set For Today,Wednesday’s Time Schedule,Where To Watch Four College Football Bowl Games Set For Today
1484395639_1484233960,en,en,en,en,Republican mayor in Rochester Hills pushes for bipartisan change,How Democrats stir bigotry and division,Republican mayor in Rochester Hills pushes for bipartisan change,How Democrats stir bigotry and division
1484039520_1483931201,en,en,en,en,Kubica joins F1 team Alfa Romeo as reserve driver,Motor racing-Kubica Joins Alfa Romeo F1 Team as Reserve Driver,Kubica joins F1 team Alfa Romeo as reserve driver,Motor racing-Kubica Joins Alfa Romeo F1 Team as Reserve Driver
1484188955_1484091413,en,en,en,en,"Alaska moves to block Eklutna tribal gaming, saying success could allow similar projects statewide","Philadelphia Police: 30-Year-Old Man Shot, Killed In Hunting Park","Alaska moves to block Eklutna tribal gaming, saying success could allow similar projects statewide","Philadelphia Police: 30-Year-Old Man Shot, Killed In Hunting Park"
1483804872_1483840043,en,en,en,en,'Will expose TMC's misinformation campaign': BJP plans to launch counter-campaign in support of CAA,Centre may make process of granting citizenship under CAA completely online to bypass states,'Will expose TMC's misinformation campaign': BJP plans to launch counter-campaign in support of CAA,Centre may make process of granting citizenship under CAA completely online to bypass states
1483805970_1484033810,en,en,en,en,Catheter found in Vancouver man's spine years after operation,Sponsored: Flat roofs tend to have more problems than non-flat roofs,Catheter found in Vancouver man's spine years after operation,Sponsored: Flat roofs tend to have more problems than non-flat roofs
1484699094_1484368406,en,en,en,en,"Does Hurco Companies, Inc. (NASDAQ:HURC) Have A Particularly Volatile Share Price?",CFO Magazine’s Most-Read Stories of 2019,"Does Hurco Companies, Inc. (NASDAQ:HURC) Have A Particularly Volatile Share Price?",CFO Magazine’s Most-Read Stories of 2019
1484301114_1484292987,en,en,en,en,Rudy Giuliani Begs To Be Trump’s Impeachment Trial Lawyer,"Giuliani says he'd testify at Trump's Senate trial, adds, 'I'd love to try the case'",Rudy Giuliani Begs To Be Trump’s Impeachment Trial Lawyer,"Giuliani says he'd testify at Trump's Senate trial, adds, 'I'd love to try the case'"
1484011684_1483832364,en,en,en,en,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on October 21, 2019","Foreign Ministry Spokesperson Geng Shuang's Regular Press Conference on December 31, 2019","Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on October 21, 2019","Foreign Ministry Spokesperson Geng Shuang's Regular Press Conference on December 31, 2019"
1484032815_1484032830,en,en,en,en,"Ben Rhodes still at it, defending his Iran deal... and gets a smack-down",Top 12 Get-Trump Bloopers of 2019,"Ben Rhodes still at it, defending his Iran deal... and gets a smack-down",Top 12 Get-Trump Bloopers of 2019
1484008040_1484013579,en,en,en,en,The evening death came for me: My journey with PTSD,Frumpy Middle-aged Mom: My housekeeper is worth more to me than gold,The evening death came for me: My journey with PTSD,Frumpy Middle-aged Mom: My housekeeper is worth more to me than gold
1484189463_1484343558,en,en,en,en,NH man submitted nearly $111K in false Medicaid claims,"Norovirus Contributed To NH Restaurant Patron Death, Officials Say",NH man submitted nearly $111K in false Medicaid claims,"Norovirus Contributed To NH Restaurant Patron Death, Officials Say"
1484039351_1484139987,en,en,en,en,"In Playoff Debut Vs. Patriots, Ryan Tannehill Will Need To Overcome Gillette Stadium House Of Horrors",Comparing Playoff Credentials Of Patriots And Titans: Does Either Team Really Have An Advantage?,"In Playoff Debut Vs. Patriots, Ryan Tannehill Will Need To Overcome Gillette Stadium House Of Horrors",Comparing Playoff Credentials Of Patriots And Titans: Does Either Team Really Have An Advantage?
1484039179_1484112922,en,en,en,en,Androgynous and gender-fluid Indian teenager fights for cultural acceptance,Mumbai Court Allows Banks to Utilise Vijay Mallya’s Movable Assets to Recover Debt,Androgynous and gender-fluid Indian teenager fights for cultural acceptance,Mumbai Court Allows Banks to Utilise Vijay Mallya’s Movable Assets to Recover Debt
1484010933_1483807252,en,en,en,en,Commentary: Fixing the faults of the free market,Why Evangelicals May Be Hardwired to Believe Trump's Falsehoods,Commentary: Fixing the faults of the free market,Why Evangelicals May Be Hardwired to Believe Trump's Falsehoods
1484772117_1484200187,en,en,en,en,Jamie Oliver's wife Jools reveals sadness over daughter going to university this year,My 2019 in AsiaOne: I found out what makes Singaporean men so desirable,Jamie Oliver's wife Jools reveals sadness over daughter going to university this year,My 2019 in AsiaOne: I found out what makes Singaporean men so desirable
1484013128_1486883736,en,en,en,en,Xmas jewellery sales better than expected,Buy Local campaign making a difference,Xmas jewellery sales better than expected,Buy Local campaign making a difference
1484038998_1484151155,en,en,en,en,"Cleveland kidnapping survivors Amanda Berry, Gina DeJesus on journey from captivity to helping others",‘The L Word: Generation Q’ Showrunner Marja-Lewis Ryan on the Series’ Evolution,"Cleveland kidnapping survivors Amanda Berry, Gina DeJesus on journey from captivity to helping others",‘The L Word: Generation Q’ Showrunner Marja-Lewis Ryan on the Series’ Evolution
1484010079_1483987405,en,en,en,en,"British man killed by firework in Thailand, say local police",Briton killed after New Year's Eve firework explodes in his face in Thailand,"British man killed by firework in Thailand, say local police",Briton killed after New Year's Eve firework explodes in his face in Thailand
1484191459_1484223583,en,en,en,en,"If kindergarten is a ‘child’s garden,’ how does learning bloom?",Have we turned kindergarten into a spirit-sapping slog?,"If kindergarten is a ‘child’s garden,’ how does learning bloom?",Have we turned kindergarten into a spirit-sapping slog?
1484008812_1484075036,en,en,en,en,Three arrested for Boksburg post office robbery,"Andhra Pradesh: Three dead, 15 injured in tractor mishap",Three arrested for Boksburg post office robbery,"Andhra Pradesh: Three dead, 15 injured in tractor mishap"
1483805607_1483831880,en,en,en,en,KCB will release and replace more than eight players – Oduor,Ulinzi Stars welcome trio ahead of second half of KPL season,KCB will release and replace more than eight players – Oduor,Ulinzi Stars welcome trio ahead of second half of KPL season
1484456134_1484720560,en,en,en,en,Films of the Decade: Why The Dirty Picture Represents the Year 2011 in Hindi Cinema,"Neurologic, BP Drugs May Reduce Breast Tumour Development",Films of the Decade: Why The Dirty Picture Represents the Year 2011 in Hindi Cinema,"Neurologic, BP Drugs May Reduce Breast Tumour Development"
1483806386_1483839770,en,en,en,en,African Education And The Technology Design Revolution,Afreximbank regional office construction commences,African Education And The Technology Design Revolution,Afreximbank regional office construction commences
1483803487_1484392382,en,en,en,en,Was Winky D Mocking Govt With His Outfit At “Njema” Album Launch,Police Announce Blitz On Illegal Gold Miners Following Murder Of One Of Their Own,Was Winky D Mocking Govt With His Outfit At “Njema” Album Launch,Police Announce Blitz On Illegal Gold Miners Following Murder Of One Of Their Own
1484188644_1484319913,en,en,en,en,Article: The Yellow Vest Movement: One of the Most Unreported Stories of 2019,My Chasidic community taught me to avoid non-Jews.,Article: The Yellow Vest Movement: One of the Most Unreported Stories of 2019,My Chasidic community taught me to avoid non-Jews.
1484759181_1484250241,en,en,en,en,This Minneapolis cocktail bar is helping you do 'Dry January',2019 road toll lower but still 'staggering',This Minneapolis cocktail bar is helping you do 'Dry January',2019 road toll lower but still 'staggering'
1484395365_1483986288,en,en,en,en,57 arrested anti-CAA protesters released on bail in Varanasi,Priyanka slams govt over plight of Varanasi toddler,57 arrested anti-CAA protesters released on bail in Varanasi,Priyanka slams govt over plight of Varanasi toddler
1484400597_1484019136,en,en,en,en,Pro-Iranian protesters end siege of US embassy in Baghdad,Pro-militia protesters withdraw from US Embassy in Iraq,Pro-Iranian protesters end siege of US embassy in Baghdad,Pro-militia protesters withdraw from US Embassy in Iraq
1484011113_1484176201,en,en,en,en,Wague returns for Barcelona's final session of the year,Here’s to the new year: CHOM party,Wague returns for Barcelona's final session of the year,Here’s to the new year: CHOM party
1484012836_1484268831,en,en,en,en,How I bought my first guitar at 16 – Sunny Ade,EbonyLife Place is recruiting for the Position of ‘Business Executive’ & this might be an Opportunity for You,How I bought my first guitar at 16 – Sunny Ade,EbonyLife Place is recruiting for the Position of ‘Business Executive’ & this might be an Opportunity for You
1484189009_1484325906,en,en,en,en,Male taken to hospital after car rolls over near Marengo,1 taken to hospital Tuesday after car rolls over in Woodstock,Male taken to hospital after car rolls over near Marengo,1 taken to hospital Tuesday after car rolls over in Woodstock
1484697775_1484163542,en,en,en,en,Two local doctors pass final GP exams,NSWMA to get 100 trucks this year,Two local doctors pass final GP exams,NSWMA to get 100 trucks this year
1484013741_1484243574,en,en,en,en,"New Year's Eve flooding kills nine, displaces thousands in Jakarta",Indonesia: Jakarta hit with deadly floods,"New Year's Eve flooding kills nine, displaces thousands in Jakarta",Indonesia: Jakarta hit with deadly floods
1484013741_1484243574,en,en,en,en,"New Year's Eve flooding kills nine, displaces thousands in Jakarta",Indonesia: Jakarta hit with deadly floods,"New Year's Eve flooding kills nine, displaces thousands in Jakarta",Indonesia: Jakarta hit with deadly floods
1484010756_1484052867,en,en,en,en,Tennis: Recovering Kei Nishikori to miss Australian Open,"Kei Nishikori: I love tennis more than ever, I can still improve",Tennis: Recovering Kei Nishikori to miss Australian Open,"Kei Nishikori: I love tennis more than ever, I can still improve"
1484039338_1484002723,en,en,en,en,YEAR IN REVIEW 2019: ACE students being relocated to Agassiz high school – Agassiz Harrison Observer,A look at new Georgia laws that start with the new year,YEAR IN REVIEW 2019: ACE students being relocated to Agassiz high school – Agassiz Harrison Observer,A look at new Georgia laws that start with the new year
1484188919_1484152213,en,en,en,en,How impeachment trials have put the spotlight on North Carolina senators,Commentary: Civics 101: House Democrats vote to impeach Trump,How impeachment trials have put the spotlight on North Carolina senators,Commentary: Civics 101: House Democrats vote to impeach Trump
1484011262_1484235264,en,en,en,en,Chyler Leigh of 'Supergirl' Battles Bipolar Disorder,"One dies in Jan 1 auto crash on, Ore Road",Chyler Leigh of 'Supergirl' Battles Bipolar Disorder,"One dies in Jan 1 auto crash on, Ore Road"
1484038715_1483981773,en,en,en,en,Love in the time of DACA,"Biden touts plan to issue driver’s licenses, grant citizenship to all, reverse Trump’s border progress in first few weeks",Love in the time of DACA,"Biden touts plan to issue driver’s licenses, grant citizenship to all, reverse Trump’s border progress in first few weeks"
1484395537_1483765159,en,en,en,en,Bigg Boss 13: Sidharth Shukla Gets Cosy with Jasmin Bhasin at New Year's Party,"Bigg Boss 13 Day 91 Written Updates: After Arhaan Khan's Eviction, Asim and Vishal Ask Rashami to Strengthen Her Game",Bigg Boss 13: Sidharth Shukla Gets Cosy with Jasmin Bhasin at New Year's Party,"Bigg Boss 13 Day 91 Written Updates: After Arhaan Khan's Eviction, Asim and Vishal Ask Rashami to Strengthen Her Game"
1484007541_1484143352,en,en,en,en,"2,500 settlers storm Joseph’s Tomb in Nablus – PNN",PIC: Nine injured as taxi slams into palm tree in Cape Town,"2,500 settlers storm Joseph’s Tomb in Nablus – PNN",PIC: Nine injured as taxi slams into palm tree in Cape Town
